Date,Open,High,Low,Close,Adj Close,Volume
2002-08-12,38.724998474121094,40.0,38.724998474121094,39.70000076293945,27.918359756469727,212976
2002-08-13,39.75,40.38750076293945,38.875,39.162498474121094,27.54037094116211,153576
2002-08-14,39.25,39.25,35.724998474121094,36.462501525878906,25.64164924621582,822776
2002-08-15,36.462501525878906,36.462501525878906,36.462501525878906,36.462501525878906,25.64164924621582,0
2002-08-16,36.275001525878906,38.0,35.75,36.375,25.580114364624023,811856
2002-08-19,36.67499923706055,36.67499923706055,35.13750076293945,35.474998474121094,24.94719696044922,205880
2002-08-20,35.724998474121094,38.724998474121094,35.48749923706055,36.462501525878906,25.64164924621582,3773624
2002-08-21,38.474998474121094,39.20000076293945,36.525001525878906,38.25,26.89868927001953,3011064
2002-08-22,39.51250076293945,41.57500076293945,39.3125,39.900001525878906,28.059005737304688,6732480
2002-08-23,40.25,43.625,39.76250076293945,42.29999923706055,29.746761322021484,4841672
2002-08-26,42.974998474121094,43.25,41.8125,42.150001525878906,29.641279220581055,2576912
2002-08-27,42.5,44.25,40.75,41.099998474121094,28.90289878845215,3694224
2002-08-28,40.974998474121094,41.599998474121094,40.287498474121094,41.13750076293945,28.92926788330078,1674960
2002-08-29,40.88750076293945,41.875,40.75,41.13750076293945,28.92926788330078,1236544
2002-08-30,41.26250076293945,45.125,41.25,44.04999923706055,30.977418899536133,3762384
2002-09-02,44.75,45.974998474121094,44.04999923706055,44.5,31.293882369995117,2389568
2002-09-03,44.75,44.9375,42.0,42.412498474121094,29.82588768005371,986784
2002-09-04,41.875,43.75,41.38750076293945,43.337501525878906,30.476367950439453,1449856
2002-09-05,44.662498474121094,44.86249923706055,42.5,43.07500076293945,30.291786193847656,1061360
2002-09-06,43.25,43.25,41.01250076293945,41.474998474121094,29.166601181030273,907472
2002-09-09,39.5,42.6875,39.5,40.9375,28.78862190246582,880848
2002-09-10,40.9375,40.9375,40.9375,40.9375,28.78862190246582,0
2002-09-11,41.162498474121094,42.70000076293945,41.162498474121094,41.974998474121094,29.518224716186523,635936
2002-09-12,42.48749923706055,43.224998474121094,41.900001525878906,42.1875,29.667652130126953,781968
2002-09-13,40.712501525878906,42.224998474121094,40.63750076293945,40.98749923706055,28.823766708374023,338264
2002-09-16,41.375,41.599998474121094,39.875,40.1875,28.261198043823242,288592
2002-09-17,40.912498474121094,41.625,40.775001525878906,41.36249923706055,29.087486267089844,462952
2002-09-18,41.125,41.25,39.75,40.087501525878906,28.190874099731445,315432
2002-09-19,39.75,41.07500076293945,39.25,39.75,27.953527450561523,490848
2002-09-20,38.32500076293945,39.67499923706055,38.162498474121094,39.099998474121094,27.49641990661621,501072
2002-09-23,39.375,39.474998474121094,38.275001525878906,38.4375,27.030529022216797,248504
2002-09-24,38.29999923706055,38.29999923706055,36.724998474121094,37.13750076293945,26.11631965637207,267912
2002-09-25,36.275001525878906,37.75,36.0,37.42499923706055,26.31850814819336,379544
2002-09-26,38.20000076293945,38.61249923706055,37.75,38.01250076293945,26.731670379638672,178136
2002-09-27,37.88750076293945,39.0,37.88750076293945,38.474998474121094,27.056903839111328,206288
2002-09-30,37.88750076293945,38.474998474121094,36.275001525878906,37.07500076293945,26.07238006591797,202232
2002-10-01,37.25,37.75,36.125,36.76250076293945,25.852615356445312,240192
2002-10-02,36.76250076293945,36.76250076293945,36.76250076293945,36.76250076293945,25.852615356445312,0
2002-10-03,37.25,39.75,37.25,37.75,26.54705810546875,673264
2002-10-04,38.25,38.36249923706055,37.125,37.51250076293945,26.380041122436523,258296
2002-10-07,37.76250076293945,38.0,37.025001525878906,37.349998474121094,26.26576805114746,110976
2002-10-08,37.462501525878906,38.724998474121094,37.25,38.36249923706055,26.977792739868164,227352
2002-10-09,38.5,39.11249923706055,37.0625,37.38750076293945,26.292133331298828,277040
2002-10-10,38.5,38.5,36.63750076293945,37.42499923706055,26.31850814819336,173224
2002-10-11,38.474998474121094,38.9375,38.11249923706055,38.212501525878906,26.87230682373047,192536
2002-10-14,38.92499923706055,39.0,37.57500076293945,37.9375,26.678913116455078,152744
2002-10-15,37.9375,37.9375,37.9375,37.9375,26.678913116455078,0
2002-10-16,42.775001525878906,42.775001525878906,37.775001525878906,38.01250076293945,26.731670379638672,247760
2002-10-17,38.25,38.25,37.525001525878906,38.01250076293945,26.731670379638672,144512
2002-10-18,38.75,39.92499923706055,38.287498474121094,38.8125,27.294246673583984,512312
2002-10-21,39.724998474121094,40.73749923706055,39.25,39.412498474121094,27.716184616088867,646296
2002-10-22,39.75,39.75,37.75,37.98749923706055,26.714082717895508,229384
2002-10-23,38.25,38.70000076293945,37.525001525878906,37.8125,26.59101104736328,153320
2002-10-24,38.224998474121094,38.349998474121094,36.900001525878906,37.150001525878906,26.125120162963867,168744
2002-10-25,36.5,37.087501525878906,36.275001525878906,36.38750076293945,25.588903427124023,172296
2002-10-28,36.125,36.5,35.54999923706055,35.849998474121094,25.210918426513672,134504
2002-10-29,35.75,36.45000076293945,35.54999923706055,36.162498474121094,25.43067741394043,143024
2002-10-30,36.5,37.4375,36.25,36.775001525878906,25.861404418945312,164320
2002-10-31,37.0,37.5,36.79999923706055,37.349998474121094,26.26576805114746,118928
2002-11-01,37.525001525878906,38.150001525878906,36.76250076293945,36.962501525878906,25.993263244628906,108792
2002-11-04,37.5,37.5,36.95000076293945,37.23749923706055,26.1866512298584,56560
2002-11-05,36.88750076293945,37.32500076293945,36.599998474121094,36.837501525878906,25.905353546142578,70288
2002-11-06,36.837501525878906,36.837501525878906,36.837501525878906,36.837501525878906,25.905353546142578,0
2002-11-07,37.5,39.5,37.5,37.974998474121094,26.705291748046875,204880
2002-11-08,37.25,37.73749923706055,37.025001525878906,37.3125,26.239402770996094,77664
2002-11-11,37.5,37.5,36.67499923706055,36.75,25.84382438659668,66568
2002-11-12,36.5,37.5,36.5,36.9375,25.975677490234375,106864
2002-11-13,37.125,37.224998474121094,36.42499923706055,36.625,25.75592041015625,106264
2002-11-14,37.20000076293945,37.900001525878906,36.63750076293945,37.125,26.10753631591797,211856
2002-11-15,37.95000076293945,38.162498474121094,37.5,37.92499923706055,26.670124053955078,154144
2002-11-18,38.25,38.73749923706055,37.837501525878906,38.3125,26.9426326751709,217672
2002-11-19,38.3125,38.3125,38.3125,38.3125,26.9426326751709,0
2002-11-20,38.25,39.875,38.25,39.57500076293945,27.830469131469727,406128
2002-11-21,40.3125,44.724998474121094,40.3125,43.0,30.239038467407227,2664024
2002-11-22,41.38750076293945,45.17499923706055,41.38750076293945,42.337501525878906,29.773149490356445,1184016
2002-11-25,42.75,43.20000076293945,41.75,42.26250076293945,29.72039794921875,428920
2002-11-26,42.625,43.45000076293945,41.775001525878906,42.01250076293945,29.544597625732422,367496
2002-11-27,42.75,42.75,40.88750076293945,41.125,28.92047119140625,301128
2002-11-28,41.525001525878906,43.724998474121094,41.51250076293945,42.79999923706055,30.0983943939209,447680
2002-11-29,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,30.0983943939209,0
2002-12-02,44.875,49.0,44.474998474121094,47.38750076293945,33.32447814941406,1388680
2002-12-03,48.5,52.42499923706055,46.775001525878906,50.099998474121094,35.23199462890625,4082608
2002-12-04,49.224998474121094,51.1875,47.76250076293945,48.42499923706055,34.05406951904297,2594928
2002-12-05,48.125,51.11249923706055,48.125,49.650001525878906,34.91554641723633,1720264
2002-12-06,50.5,51.67499923706055,49.63750076293945,50.95000076293945,35.82973098754883,1139968
2002-12-09,50.75,51.724998474121094,48.025001525878906,48.5,34.10681915283203,975768
2002-12-10,47.625,50.5,47.275001525878906,49.61249923706055,34.88917541503906,837808
2002-12-11,51.0,53.98749923706055,50.75,51.95000076293945,36.5329704284668,3286400
2002-12-12,52.0,54.0,52.0,52.375,36.831851959228516,2568024
2002-12-13,53.0,53.67499923706055,52.275001525878906,52.587501525878906,36.98126983642578,1112288
2002-12-16,53.25,53.67499923706055,50.025001525878906,50.32500076293945,35.39021301269531,1231456
2002-12-17,51.275001525878906,51.275001525878906,48.900001525878906,49.400001525878906,34.73971939086914,855656
2002-12-18,49.95000076293945,50.724998474121094,48.599998474121094,48.9375,34.41448974609375,618096
2002-12-19,49.92499923706055,54.375,49.375,53.07500076293945,37.32411575317383,3770256
2002-12-20,53.75,54.95000076293945,52.5,53.51250076293945,37.63179016113281,2952072
2002-12-23,53.75,53.76250076293945,51.25,51.61249923706055,36.29561996459961,1277744
2002-12-24,51.75,54.0,51.5625,53.73749923706055,37.790000915527344,1729840
2002-12-25,53.73749923706055,53.73749923706055,53.73749923706055,53.73749923706055,37.790000915527344,0
2002-12-26,54.150001525878906,55.95000076293945,53.25,55.26250076293945,38.86241912841797,2894448
2002-12-27,55.650001525878906,55.875,53.787498474121094,54.01250076293945,37.98339080810547,956984
2002-12-30,54.0,57.724998474121094,52.76250076293945,57.150001525878906,40.189796447753906,4253744
2002-12-31,57.525001525878906,61.087501525878906,56.0,60.11249923706055,42.27311706542969,9998480
2003-01-01,59.98749923706055,61.974998474121094,59.98749923706055,61.087501525878906,42.958770751953125,6027072
2003-01-02,61.525001525878906,62.92499923706055,57.912498474121094,58.29999923706055,40.99851989746094,5325328
2003-01-03,60.0,61.04999923706055,58.5,59.01250076293945,41.49956130981445,4198040
2003-01-06,59.92499923706055,60.1875,56.875,57.26250076293945,40.2689094543457,4121520
2003-01-07,58.0,58.5,56.0625,56.599998474121094,39.803001403808594,2650800
2003-01-08,57.349998474121094,59.150001525878906,56.92499923706055,58.625,41.22705841064453,2648456
2003-01-09,59.0,60.150001525878906,58.45000076293945,59.20000076293945,41.63142013549805,2630400
2003-01-10,60.0,60.0,55.26250076293945,55.57500076293945,39.08220672607422,1702816
2003-01-13,56.224998474121094,56.75,54.25,56.13750076293945,39.4777717590332,2421496
2003-01-14,56.724998474121094,58.625,56.5,56.88750076293945,40.005191802978516,2239360
2003-01-15,57.349998474121094,58.625,57.025001525878906,58.025001525878906,40.80512237548828,2759760
2003-01-16,58.462501525878906,60.20000076293945,57.525001525878906,58.849998474121094,41.38528823852539,2842656
2003-01-17,58.125,59.0,57.275001525878906,57.525001525878906,40.4535026550293,1284144
2003-01-20,57.25,57.474998474121094,55.275001525878906,55.6875,39.16132354736328,928872
2003-01-21,55.76250076293945,56.5625,54.0,54.23749923706055,38.1416130065918,1147240
2003-01-22,54.70000076293945,55.75,54.07500076293945,54.474998474121094,38.30863952636719,1081352
2003-01-23,53.75,54.474998474121094,51.775001525878906,52.474998474121094,36.90217208862305,1001872
2003-01-24,52.625,53.474998474121094,49.88750076293945,50.599998474121094,35.58361053466797,1436848
2003-01-27,48.0,49.974998474121094,46.275001525878906,47.07500076293945,33.10470962524414,916832
2003-01-28,48.13750076293945,50.75,46.25,50.36249923706055,35.416603088378906,2043224
2003-01-29,50.525001525878906,51.25,48.54999923706055,48.9375,34.41448974609375,1370440
2003-01-30,48.775001525878906,51.099998474121094,48.775001525878906,49.6875,34.941932678222656,1203464
2003-01-31,48.75,50.11249923706055,48.17499923706055,48.48749923706055,34.0980110168457,1083040
2003-02-03,48.8125,52.474998474121094,48.625,52.1875,36.699974060058594,1566808
2003-02-04,52.25,53.474998474121094,50.01250076293945,50.54999923706055,35.54844665527344,1311144
2003-02-05,49.75,50.5,48.837501525878906,49.61249923706055,34.88917541503906,845080
2003-02-06,49.6875,50.900001525878906,49.125,50.61249923706055,35.59239959716797,946624
2003-02-07,50.13750076293945,51.912498474121094,49.5625,50.125,35.24956130981445,1023440
2003-02-10,49.5,50.224998474121094,48.29999923706055,48.462501525878906,34.080448150634766,449688
2003-02-11,48.5,49.73749923706055,47.75,48.025001525878906,33.772796630859375,701960
2003-02-12,48.525001525878906,48.75,47.025001525878906,47.38750076293945,33.32447814941406,459064
2003-02-13,47.38750076293945,47.38750076293945,47.38750076293945,47.38750076293945,33.32447814941406,0
2003-02-14,45.63750076293945,47.849998474121094,44.5625,44.98749923706055,31.63670539855957,790336
2003-02-17,46.25,48.0,45.787498474121094,47.849998474121094,33.649723052978516,795272
2003-02-18,48.599998474121094,49.0,47.32500076293945,47.5625,33.44753646850586,819688
2003-02-19,48.25,48.462501525878906,47.412498474121094,47.587501525878906,33.465118408203125,455960
2003-02-20,46.400001525878906,47.73749923706055,45.82500076293945,47.4375,33.359619140625,542944
2003-02-21,47.5,47.95000076293945,46.42499923706055,46.61249923706055,32.77947235107422,494544
2003-02-24,47.73749923706055,47.73749923706055,46.5,46.900001525878906,32.98164367675781,326488
2003-02-25,45.38750076293945,47.0,45.38750076293945,45.79999923706055,32.20808792114258,264440
2003-02-26,46.275001525878906,46.95000076293945,44.650001525878906,45.0,31.64550018310547,422312
2003-02-27,44.75,46.45000076293945,44.70000076293945,45.6875,32.12897491455078,280480
2003-02-28,47.38750076293945,48.5,46.04999923706055,48.04999923706055,33.79035949707031,694688
2003-03-03,46.275001525878906,48.98749923706055,46.275001525878906,47.525001525878906,33.421165466308594,500896
2003-03-04,47.0,47.0,46.0,46.337501525878906,32.58609390258789,255760
2003-03-05,45.82500076293945,47.0,44.9375,46.525001525878906,32.717926025390625,471552
2003-03-06,46.900001525878906,46.900001525878906,45.0,45.26250076293945,31.830101013183594,265080
2003-03-07,45.974998474121094,45.974998474121094,43.8125,44.0,30.94227409362793,518664
2003-03-10,43.837501525878906,44.25,40.375,41.025001525878906,28.850154876708984,346400
2003-03-11,40.0,43.45000076293945,39.57500076293945,42.01250076293945,29.544597625732422,497168
2003-03-12,43.17499923706055,43.17499923706055,41.20000076293945,41.38750076293945,29.105079650878906,481872
2003-03-13,42.212501525878906,42.724998474121094,41.0,41.92499923706055,29.483060836791992,390112
2003-03-14,41.92499923706055,41.92499923706055,41.92499923706055,41.92499923706055,29.483060836791992,0
2003-03-17,40.775001525878906,43.0,40.275001525878906,41.79999923706055,29.395160675048828,373856
2003-03-18,41.79999923706055,41.79999923706055,41.79999923706055,41.79999923706055,29.395160675048828,0
2003-03-19,42.875,43.25,41.3125,41.712501525878906,29.333627700805664,374256
2003-03-20,41.875,43.0,41.0,42.724998474121094,30.045644760131836,537616
2003-03-21,42.724998474121094,42.724998474121094,42.724998474121094,42.724998474121094,30.045644760131836,0
2003-03-24,43.375,43.75,41.25,41.587501525878906,29.245712280273438,328920
2003-03-25,42.474998474121094,42.474998474121094,40.125,40.98749923706055,28.823766708374023,351496
2003-03-26,42.25,42.25,40.125,40.79999923706055,28.691917419433594,260264
2003-03-27,40.474998474121094,41.0,40.0,40.412498474121094,28.419416427612305,241056
2003-03-28,41.5,41.5,40.0,40.17499923706055,28.252405166625977,218000
2003-03-31,32.474998474121094,39.712501525878906,32.474998474121094,38.38750076293945,26.995380401611328,230712
2003-04-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,26.995380401611328,0
2003-04-03,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,26.995380401611328,0
2003-04-04,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,26.995380401611328,0
2003-04-07,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,26.995380401611328,0
2003-04-08,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,26.995380401611328,0
2003-04-09,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,26.995380401611328,0
2003-04-10,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,26.995380401611328,0
2003-04-11,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,26.995380401611328,0
